date,time,time_control,white_name,white_rating,white_result,white_bool,black_name,black_rating,black_result,black_bool,eco_code,eco_name,pgn_score,pgn_string,url
2018-08-31,20:46:56,1/1209600,1RP2,1422,win,1.0,vitiakoz,1194,resigned,0.0,A53,Old-Indian-Defense-3.Nc3,"['1.', 'd4', 'c4', 'd6', 'Bg4', '4.', '5.', 'Bf4', 'Qc2', 'Nc6', 'e5', '8.', '9.', 'Bh2', 'Qc1', 'Bc5', 'Bg6', '12.', '13.', 'Ke2', 'Nxe5', 'Nc2', 'fxg6', '16.', '17.', 'Bg2', 'Rd1', 'Qe7', 'Rac8', '20.', '21.', 'Bd6', 'Bxf8', 'Qxc4+', 'Rxf8', '24.', '25.', 'Na4', 'Bc4', 'Nd5', 'cxd5', '28.', '29.', 'Qg3', 'Nc3', 'Rd8', '1-0']",1. d4 c4 d6 Bg4 4. 5. Bf4 Qc2 Nc6 e5 8. 9. Bh2 Qc1 Bc5 Bg6 12. 13. Ke2 Nxe5 Nc2 fxg6 16. 17. Bg2 Rd1 Qe7 Rac8 20. 21. Bd6 Bxf8 Qxc4+ Rxf8 24. 25. Na4 Bc4 Nd5 cxd5 28. 29. Qg3 Nc3 Rd8 1-0 ,https://www.chess.com/game/daily/203184424
2018-09-05,21:16:38,1/1209600,vitiakoz,1180,resigned,0.0,1RP2,1432,win,1.0,C42,Petrovs-Defense-Three-Knights-Game,"['1.', 'e4', 'Nc3', 'Nf6', 'Bc5', '4.', '5.', 'd3', 'Nh4', 'd5', 'cxd5', '8.', '9.', 'Be3', 'Nf3', 'dxe3', 'exf2+', '12.', '0-1']",1. e4 Nc3 Nf6 Bc5 4. 5. d3 Nh4 d5 cxd5 8. 9. Be3 Nf3 dxe3 exf2+ 12. 0-1 ,https://www.chess.com/game/daily/203662284
2018-09-07,22:13:04,1/1209600,1RP2,1441,win,1.0,vitiakoz,1168,checkmated,0.0,C53,Giuoco-Piano-Game-Main-Line-La-Bourdonnais-Variation,"['1.', 'e4', 'Nf3', 'Nc6', 'Bc5', '4.', '5.', 'd4', 'cxd4', 'Bb6', 'Nf6', '8.', '9.', 'a3', 'h3', 'Bh5', 'Ba5', '12.', '13.', 'd5', 'Bg5', 'Ng6', 'h6', '16.', '17.', 'g4', 'hxg4', 'Bxg4', 'Qf6', '20.', '21.', 'Qxg7+', 'Bxg4', 'Bd4', 'Nf4', '24.', '25.', 'Kg3', 'Kf3', 'Kg6', 'fxe6', '28.', '29.', 'Bf5+', 'Rh1', 'c6', 'd5', '32.', '33.', 'Rh7+', 'Rd7#', '1-0']",1. e4 Nf3 Nc6 Bc5 4. 5. d4 cxd4 Bb6 Nf6 8. 9. a3 h3 Bh5 Ba5 12. 13. d5 Bg5 Ng6 h6 16. 17. g4 hxg4 Bxg4 Qf6 20. 21. Qxg7+ Bxg4 Bd4 Nf4 24. 25. Kg3 Kf3 Kg6 fxe6 28. 29. Bf5+ Rh1 c6 d5 32. 33. Rh7+ Rd7# 1-0 ,https://www.chess.com/game/daily/203821746
2018-10-20,19:42:51,1/1209600,vitiakoz,1221,checkmated,0.0,1RP2,1453,win,1.0,C47,Four-Knights-Game-Italian-Variation,"['1.', 'e4', 'Nf3', 'Nc6', 'Nf6', '4.', '5.', 'd3', 'O-O', 'O-O', 'd6', '8.', '9.', 'Qf3', 'Bxe6', 'Rxe6', 'Nd4', '12.', '13.', 'Be3', 'Bxd4', 'Bxd4', 'Bb6', '16.', '17.', 'Qg3', 'Qf3', 'd5', 'Ng5', '20.', '21.', 'Nxd5', 'c3', 'Qxd5', 'Nh7', '24.', '0-1']",1. e4 Nf3 Nc6 Nf6 4. 5. d3 O-O O-O d6 8. 9. Qf3 Bxe6 Rxe6 Nd4 12. 13. Be3 Bxd4 Bxd4 Bb6 16. 17. Qg3 Qf3 d5 Ng5 20. 21. Nxd5 c3 Qxd5 Nh7 24. 0-1 ,https://www.chess.com/game/daily/207306388
2018-10-23,17:56:50,1/1209600,1RP2,1413,resigned,0.0,vitiakoz,1221,win,1.0,D00,Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Bf4,"['1.', 'd4', 'Nc3', 'Nf6', 'Nc6', '4.', '5.', 'Nf3', 'a3', 'Ba5', 'Bb6', '8.', '9.', 'O-O', 'Ng5', 'Nxf4', 'Nxd3', '12.', '13.', 'Rxf2', 'Qf3', 'f6', 'e5', '16.', '17.', 'Nxd5']",1. d4 Nc3 Nf6 Nc6 4. 5. Nf3 a3 Ba5 Bb6 8. 9. O-O Ng5 Nxf4 Nxd3 12. 13. Rxf2 Qf3 f6 e5 16. 17. Nxd5 ,https://www.chess.com/game/daily/207538106
2018-10-23,17:56:54,1/1209600,1RP2,1425,win,1.0,vitiakoz,1224,checkmated,0.0,C55,Italian-Game-Two-Knights-Modern-Bishops-Opening,"['1.', 'e4', 'Bc4', 'Nf6', 'Nc6', '4.', '5.', 'c3', 'O-O', 'd6', 'exd4', '8.', '9.', 'h3', 'Nc3', 'O-O', 'Nh5', '12.', '13.', 'Qxh5', 'e5', 'dxe5', 'Qf5', '16.', '17.', 'N5e4', 'Nf5', 'Bxf5', 'g6', '20.', '21.', 'Ng3', 'Qe2', 'Nxd4', 'f4', '24.', '25.', 'Qxh6#']",1. e4 Bc4 Nf6 Nc6 4. 5. c3 O-O d6 exd4 8. 9. h3 Nc3 O-O Nh5 12. 13. Qxh5 e5 dxe5 Qf5 16. 17. N5e4 Nf5 Bxf5 g6 20. 21. Ng3 Qe2 Nxd4 f4 24. 25. Qxh6# ,https://www.chess.com/game/daily/207538112
2018-10-25,13:09:10,1/1209600,vitiakoz,1195,checkmated,0.0,1RP2,1435,win,1.0,C50,Giuoco-Piano-Game-Four-Knights-Game,"['1.', 'e4', 'Nf3', 'Nc6', 'Nf6', '4.', '5.', 'Nd5', 'd3', 'd6', 'O-O', '8.', '9.', 'dxe4', 'Nxc7', 'Rb8', 'Qd8', '12.', '13.', 'Be3', 'Bxd5', 'Bh3', 'Qf6', '16.', '17.', 'c3', 'b4', 'Bb6', 'Rxb6', '20.', '21.', 'axb5', 'Bxe6', 'fxe6', 'Qxf2+', '24.', '25.', 'Kg2']",1. e4 Nf3 Nc6 Nf6 4. 5. Nd5 d3 d6 O-O 8. 9. dxe4 Nxc7 Rb8 Qd8 12. 13. Be3 Bxd5 Bh3 Qf6 16. 17. c3 b4 Bb6 Rxb6 20. 21. axb5 Bxe6 fxe6 Qxf2+ 24. 25. Kg2 ,https://www.chess.com/game/daily/207772368
2018-11-01,22:16:05,1/1209600,1RP2,1444,win,1.0,vitiakoz,1196,checkmated,0.0,D06,Queens-Gambit-Declined-Marshall-Defense-3.Nc3,"['1.', 'd4', 'c4', 'Nf6', 'Bg4', '4.', '5.', 'h3', 'Bg5', 'h6', 'Bb4', '8.', '9.', 'Ne5', 'bxc3', 'O-O', 'Ne4', '12.', '13.', 'Nxc6', 'Bd3', 'f5', 'dxc4', '16.', '17.', 'Qxe4', 'Qxe6+', 'Bf7', 'Qf6', '20.', '21.', 'Qg3', 'Be5', 'Qg6', 'Rd2', '24.', '25.', 'Rb7', 'fxg3', 'R2d3', 'Rxe3', '28.', '29.', 'Rg4+', 'Rf7#', '1-0']",1. d4 c4 Nf6 Bg4 4. 5. h3 Bg5 h6 Bb4 8. 9. Ne5 bxc3 O-O Ne4 12. 13. Nxc6 Bd3 f5 dxc4 16. 17. Qxe4 Qxe6+ Bf7 Qf6 20. 21. Qg3 Be5 Qg6 Rd2 24. 25. Rb7 fxg3 R2d3 Rxe3 28. 29. Rg4+ Rf7# 1-0 ,https://www.chess.com/game/daily/208294000
2018-11-07,21:17:56,1/172800,vitiakoz,1199,resigned,0.0,1RP2,1453,win,1.0,C50,Giuoco-Piano-Game-Four-Knights-Game,"['1.', 'e4', 'Nf3', 'Nc6', 'Nf6', '4.', '5.', 'O-O', 'd3', 'h6', 'Nxe4', '8.', '9.', 'Qh5', 'Nxf8', 'Ng4+', 'Bxd4+', '12.', '13.', 'Kg1', 'Be3', 'Bxe3+', 'Nf2+', '16.', '17.', 'Ng6', 'Ne4', 'Qf5', 'Bxf5', '20.', '21.', 'c3', 'Bd5', 'Rf8', 'Ne7', '24.', '25.', 'Bf3', 'c4', 'Rxf2']",1. e4 Nf3 Nc6 Nf6 4. 5. O-O d3 h6 Nxe4 8. 9. Qh5 Nxf8 Ng4+ Bxd4+ 12. 13. Kg1 Be3 Bxe3+ Nf2+ 16. 17. Ng6 Ne4 Qf5 Bxf5 20. 21. c3 Bd5 Rf8 Ne7 24. 25. Bf3 c4 Rxf2 ,https://www.chess.com/game/daily/208827544
2018-12-11,19:49:50,1/1209600,1RP2,1463,win,1.0,vitiakoz,1227,checkmated,0.0,D10,Slav-Defense-Exchange-Variation,"['1.', 'd4', 'c4', 'c6', 'Qxd5', '4.', '5.', 'Bd2', 'Ne4', 'Nf6', 'Nxe4', '8.', '9.', 'Bd2', 'e3', 'f6', 'Nd6', '12.', '13.', 'Bxg6+', 'e4', 'Ba6', 'Kg8', '16.', '17.', 'Qg4+', 'Nxg5', 'fxg5', '1-0']",1. d4 c4 c6 Qxd5 4. 5. Bd2 Ne4 Nf6 Nxe4 8. 9. Bd2 e3 f6 Nd6 12. 13. Bxg6+ e4 Ba6 Kg8 16. 17. Qg4+ Nxg5 fxg5 1-0 ,https://www.chess.com/game/daily/212068388
2018-12-12,11:18:42,1/1209600,vitiakoz,1236,win,1.0,1RP2,1427,resigned,0.0,C46,Three-Knights-Opening,"['1.', 'e4', 'Nf3', 'Nc6', 'Bc5', '4.', '5.', 'd3', 'Be3', 'Bxe3', 'd6', '8.', '9.', 'Nh4', 'Qf3', 'Ng4', 'Nf6', '12.', '13.', 'Qf2', 'Rfe1', 'Ne7', 'Ng4', '16.', '17.', 'Nf5', 'd5', 'b5', 'Bxf1', '20.', '21.', 'dxc6', 'Nxb5', 'Qb8', 'a6', '24.', '25.', 'Nxd6', 'b3', 'Kg8', 'Qc7', '28.', '29.', 'c4', 'Rd5', 'Qxe3+', '1-0']",1. e4 Nf3 Nc6 Bc5 4. 5. d3 Be3 Bxe3 d6 8. 9. Nh4 Qf3 Ng4 Nf6 12. 13. Qf2 Rfe1 Ne7 Ng4 16. 17. Nf5 d5 b5 Bxf1 20. 21. dxc6 Nxb5 Qb8 a6 24. 25. Nxd6 b3 Kg8 Qc7 28. 29. c4 Rd5 Qxe3+ 1-0 ,https://www.chess.com/game/daily/212227450
2018-12-15,08:09:32,1/1209600,1RP2,1438,win,1.0,vitiakoz,1240,resigned,0.0,C44,Scotch-Game,"['1.', 'e4', 'Nf3', 'Nc6', 'd6', '4.', '5.', 'c3', 'Bb5+', 'Bd7', 'Nf6', '8.', '9.', 'Bxd7+', 'Bxf6', 'gxf6', 'Nc5', '12.', '13.', 'g3', 'b4', 'Na4', 'c6', '16.', '17.', 'exf5', 'Rc1', 'Rc8', 'Bg7', '20.', '21.', 'Nxd6+', 'Nxc8', 'Rxc8', 'e4', '24.', '25.', 'Rxc8', 'Qe3+', 'Kf6', 'Kxf5', '28.']",1. e4 Nf3 Nc6 d6 4. 5. c3 Bb5+ Bd7 Nf6 8. 9. Bxd7+ Bxf6 gxf6 Nc5 12. 13. g3 b4 Na4 c6 16. 17. exf5 Rc1 Rc8 Bg7 20. 21. Nxd6+ Nxc8 Rxc8 e4 24. 25. Rxc8 Qe3+ Kf6 Kxf5 28. ,https://www.chess.com/game/daily/212486240
2018-12-19,21:00:39,1/1209600,vitiakoz,1186,resigned,0.0,1RP2,1446,win,1.0,C46,Three-Knights-Opening,"['1.', 'e4', 'Nf3', 'Nc6', 'Bc5', '4.', '5.', 'Nd5', 'Ng5', 'Bxf2+', 'Bc5', '8.', '9.', 'Nf3', 'd3', 'h6', 'Bg4', '12.', '13.', 'gxf3', 'Rh2', 'Qg3', 'Qxh3', '16.', '0-1']",1. e4 Nf3 Nc6 Bc5 4. 5. Nd5 Ng5 Bxf2+ Bc5 8. 9. Nf3 d3 h6 Bg4 12. 13. gxf3 Rh2 Qg3 Qxh3 16. 0-1 ,https://www.chess.com/game/daily/212826968
2019-01-16,12:06:38,1/1209600,1RP2,1452,win,1.0,vitiakoz,1119,resigned,0.0,D06,Queens-Gambit-Declined-Marshall-Defense,"['1.', 'd4', 'c4', 'Nf6', 'Bg4', '4.', '5.', 'Qxe2', 'c5', 'Bd6', 'Qxd6', '8.', '9.', 'Nf3', 'Qb5+', 'Nc6', 'b6', '12.', '13.', 'Nxc6', 'Bb4', 'Qd7', '1-0']",1. d4 c4 Nf6 Bg4 4. 5. Qxe2 c5 Bd6 Qxd6 8. 9. Nf3 Qb5+ Nc6 b6 12. 13. Nxc6 Bb4 Qd7 1-0 ,https://www.chess.com/game/daily/215920652
2019-01-18,16:14:31,1/1209600,vitiakoz,1126,checkmated,0.0,1RP2,1458,win,1.0,C46,Three-Knights-Opening,"['1.', 'e4', 'Nf3', 'Nc6', 'Bc5', '4.', '5.', 'd3', 'Bg5', 'h6', 'Qxf6', '8.', '9.', 'Nxc7+', 'Nxa8', 'Qxg2', 'Qxf2#', '0-1']",1. e4 Nf3 Nc6 Bc5 4. 5. d3 Bg5 h6 Qxf6 8. 9. Nxc7+ Nxa8 Qxg2 Qxf2# 0-1 ,https://www.chess.com/game/daily/216040114
2019-01-19,18:45:45,1/1209600,1RP2,1421,resigned,0.0,vitiakoz,1146,win,1.0,D20,Queens-Gambit-Accepted-3.Nc3-Nf6,"['1.', 'd4', 'c4', 'Nf6', 'dxc4', '4.', '5.', 'Bxc4', 'Nf3', 'Bb4', 'Bxc3+', '8.', '9.', 'O-O', 'Qd3', 'Nd5', 'Nf6', '12.', '13.', 'Bh4', 'd5', 'exd5', 'Bg4', '16.', '17.', 'Bxf6', 'Qc3', 'Bxf3', 'Ne5', '20.', '21.', 'd6', 'Re1', 'cxd6', 'Rh7', '24.', '25.', 'Rd3', 'Rxd6', 'Qe7', 'Qxf7', '28.', '0-1']",1. d4 c4 Nf6 dxc4 4. 5. Bxc4 Nf3 Bb4 Bxc3+ 8. 9. O-O Qd3 Nd5 Nf6 12. 13. Bh4 d5 exd5 Bg4 16. 17. Bxf6 Qc3 Bxf3 Ne5 20. 21. d6 Re1 cxd6 Rh7 24. 25. Rd3 Rxd6 Qe7 Qxf7 28. 0-1 ,https://www.chess.com/game/daily/216171224
2019-01-23,19:52:02,1/1209600,vitiakoz,1146,resigned,0.0,1RP2,1428,win,1.0,C46,Three-Knights-Opening,"['1.', 'e4', 'Nf3', 'Nc6', 'Bc5', '4.', '5.', 'Bxc6', 'Nxe5', 'Qg5', 'Bxf2+', '8.', '9.', 'Qf3', 'Qxf7+', 'Kxf7', 'Ne7', '12.', '13.', 'd4', 'Rxf8+', 'Kxf8', 'b5', '16.', '17.', 'Rf1+', 'Bd6', 'Ng6', 'cxd5', '20.', '21.', 'g3', 'Bf4', 'b4', 'Rxd5', '24.', '25.', 'Nxc3', 'a4', 'Bc4', 'h6', '28.', '29.', 'Rc8', 'Kf2', 'Nxf4', 'Rxf4+', '32.', '33.', 'Ne4', 'Nc5', 'Rxh2', 'Bc6', '36.', '37.', 'b3', 'Ra6', 'Rh4', 'g5', '40.', '41.', 'Ra6+', 'Ne4', 'Rh3+', 'Rh4', '44.', '45.', 'Nf6+', 'Ng8+', 'Kg7', 'Rxh6', '48.', '49.', 'a5', 'a6', 'Bd1', 'g4', '52.', '53.', 'Kg3', 'Kf4', 'Kh4']",1. e4 Nf3 Nc6 Bc5 4. 5. Bxc6 Nxe5 Qg5 Bxf2+ 8. 9. Qf3 Qxf7+ Kxf7 Ne7 12. 13. d4 Rxf8+ Kxf8 b5 16. 17. Rf1+ Bd6 Ng6 cxd5 20. 21. g3 Bf4 b4 Rxd5 24. 25. Nxc3 a4 Bc4 h6 28. 29. Rc8 Kf2 Nxf4 Rxf4+ 32. 33. Ne4 Nc5 Rxh2 Bc6 36. 37. b3 Ra6 Rh4 g5 40. 41. Ra6+ Ne4 Rh3+ Rh4 44. 45. Nf6+ Ng8+ Kg7 Rxh6 48. 49. a5 a6 Bd1 g4 52. 53. Kg3 Kf4 Kh4 ,https://www.chess.com/game/daily/216561894
2019-05-22,10:24:50,1/1209600,1RP2,1437,win,1.0,vitiakoz,1124,resigned,0.0,D06,Queens-Gambit-Declined-Marshall-Defense-3.Nc3,"['1.', 'd4', '1...', 'd5', '2.', 'c4', '2...', 'Nf6', '3.', 'Nc3', '3...', 'Bg4', '4.', 'Bf4', '4...', 'dxc4', '5.', 'Qa4+', '5...', 'c6', '6.', 'Qxc4', '6...', 'e6', '7.', 'e3', '7...', 'Bd6', '8.', 'f3', '8...', 'Bh5', '9.', 'Bd3', '9...', 'O-O', '10.', 'Nge2', '10...', 'Nd5', '11.', 'Nxd5', '11...', 'exd5', '12.', 'Qc2', '12...', 'Bg6', '13.', 'e4', '13...', 'dxe4', '14.', 'fxe4', '14...', 'Bxf4', '15.', 'Nxf4', '15...', 'Qh4+', '16.', 'g3', '16...', 'Qf6', '17.', 'e5', '17...', 'Bxd3', '18.', 'Qxd3', '18...', 'Qd8', '19.', 'O-O-O', '19...', 'Na6', '20.', 'Qa3', '20...', 'Qg5', '21.', 'Kb1', '21...', 'Nc7', '22.', 'Rd3', '22...', 'Qf5', '23.', 'h4', '23...', 'Nb5', '24.', 'Qb4', '24...', 'Rfd8', '25.', 'Ka1', '25...', 'Nxd4', '26.', 'Rxd4', '26...', 'b6', '27.', 'Rxd8+', '27...', 'Rxd8', '28.', 'Qe7', '28...', 'Rf8', '29.', 'Rd1', '29...', 'h6', '30.', 'a3', '30...', 'a5', '31.', 'e6', '31...', 'Qe5', '32.', 'exf7+', '1-0']",1. d4 1... d5 2. c4 2... Nf6 3. Nc3 3... Bg4 4. Bf4 4... dxc4 5. Qa4+ 5... c6 6. Qxc4 6... e6 7. e3 7... Bd6 8. f3 8... Bh5 9. Bd3 9... O-O 10. Nge2 10... Nd5 11. Nxd5 11... exd5 12. Qc2 12... Bg6 13. e4 13... dxe4 14. fxe4 14... Bxf4 15. Nxf4 15... Qh4+ 16. g3 16... Qf6 17. e5 17... Bxd3 18. Qxd3 18... Qd8 19. O-O-O 19... Na6 20. Qa3 20... Qg5 21. Kb1 21... Nc7 22. Rd3 22... Qf5 23. h4 23... Nb5 24. Qb4 24... Rfd8 25. Ka1 25... Nxd4 26. Rxd4 26... b6 27. Rxd8+ 27... Rxd8 28. Qe7 28... Rf8 29. Rd1 29... h6 30. a3 30... a5 31. e6 31... Qe5 32. exf7+ 1-0 ,https://www.chess.com/game/daily/227571100
2019-05-24,21:40:00,1/1209600,vitiakoz,1135,checkmated,0.0,1RP2,1446,win,1.0,C46,Three-Knights-Opening,"['1.', 'e4', '1...', 'e5', '2.', 'Nf3', '2...', 'Nc6', '3.', 'Nc3', '3...', 'Bc5', '4.', 'd3', '4...', 'h6', '5.', 'Be3', '5...', 'Bxe3', '6.', 'fxe3', '6...', 'd6', '7.', 'd4', '7...', 'Bg4', '8.', 'Be2', '8...', 'exd4', '9.', 'exd4', '9...', 'Qe7', '10.', 'Nd5', '10...', 'Qd7', '11.', 'O-O', '11...', 'Nf6', '12.', 'Nxf6+', '12...', 'gxf6', '13.', 'c3', '13...', 'Rg8', '14.', 'd5', '14...', 'Bxf3', '15.', 'Bxf3', '15...', 'Ne5', '16.', 'a4', '16...', 'Nc4', '17.', 'Qd4', '17...', 'Ne5', '18.', 'b4', '18...', 'a5', '19.', 'b5', '19...', 'b6', '20.', 'h3', '20...', 'Qxh3', '21.', 'Qe3', '21...', 'Ng4', '22.', 'Qf4', '22...', 'Ne5', '23.', 'Qxf6', '23...', 'Nxf3+', '24.', 'Rxf3', '24...', 'Qxg2#', '0-1']",1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... Bc5 4. d3 4... h6 5. Be3 5... Bxe3 6. fxe3 6... d6 7. d4 7... Bg4 8. Be2 8... exd4 9. exd4 9... Qe7 10. Nd5 10... Qd7 11. O-O 11... Nf6 12. Nxf6+ 12... gxf6 13. c3 13... Rg8 14. d5 14... Bxf3 15. Bxf3 15... Ne5 16. a4 16... Nc4 17. Qd4 17... Ne5 18. b4 18... a5 19. b5 19... b6 20. h3 20... Qxh3 21. Qe3 21... Ng4 22. Qf4 22... Ne5 23. Qxf6 23... Nxf3+ 24. Rxf3 24... Qxg2# 0-1 ,https://www.chess.com/game/daily/227684030
2019-05-29,11:00:16,1/1209600,1RP2,1453,win,1.0,vitiakoz,1117,checkmated,0.0,C47,Four-Knights-Game-Italian-Variation,"['1.', 'e4', '1...', 'e5', '2.', 'Nf3', '2...', 'Nc6', '3.', 'Bc4', '3...', 'Nf6', '4.', 'Nc3', '4...', 'Bb4', '5.', 'a3', '5...', 'Bxc3', '6.', 'dxc3', '6...', 'O-O', '7.', 'Be3', '7...', 'Nxe4', '8.', 'Qd3', '8...', 'Nf6', '9.', 'Ng5', '9...', 'd5', '10.', 'Bc5', '10...', 'dxc4', '11.', 'Qxc4', '11...', 'Be6', '12.', 'Nxe6', '12...', 'fxe6', '13.', 'Bxf8', '13...', 'Qxf8', '14.', 'Qxe6+', '14...', 'Kh8', '15.', 'O-O', '15...', 'Re8', '16.', 'Qh3', '16...', 'Nd5', '17.', 'g3', '17...', 'e4', '18.', 'Rad1', '18...', 'Nf6', '19.', 'b4', '19...', 'Ne5', '20.', 'f4', '20...', 'Nc4', '21.', 'g4', '21...', 'Nxa3', '22.', 'g5', '22...', 'Ng8', '23.', 'f5', '23...', 'e3', '24.', 'Rd7', '24...', 'Nb5', '25.', 'f6', '25...', 'Nxf6', '26.', 'gxf6', '26...', 'Re7', '27.', 'Rxe7', '27...', 'Qd8', '28.', 'fxg7+', '28...', 'Kg8', '29.', 'Qe6#', '1-0']",1. e4 1... e5 2. Nf3 2... Nc6 3. Bc4 3... Nf6 4. Nc3 4... Bb4 5. a3 5... Bxc3 6. dxc3 6... O-O 7. Be3 7... Nxe4 8. Qd3 8... Nf6 9. Ng5 9... d5 10. Bc5 10... dxc4 11. Qxc4 11... Be6 12. Nxe6 12... fxe6 13. Bxf8 13... Qxf8 14. Qxe6+ 14... Kh8 15. O-O 15... Re8 16. Qh3 16... Nd5 17. g3 17... e4 18. Rad1 18... Nf6 19. b4 19... Ne5 20. f4 20... Nc4 21. g4 21... Nxa3 22. g5 22... Ng8 23. f5 23... e3 24. Rd7 24... Nb5 25. f6 25... Nxf6 26. gxf6 26... Re7 27. Rxe7 27... Qd8 28. fxg7+ 28... Kg8 29. Qe6# 1-0 ,https://www.chess.com/game/daily/228134014
2019-05-31,21:44:48,1/1209600,vitiakoz,1129,checkmated,0.0,1RP2,1460,win,1.0,C68,Ruy-Lopez-Opening-Morphy-Defense-Exchange-Keres-Variation,"['1.', 'e4', '1...', 'e5', '2.', 'Nf3', '2...', 'Nc6', '3.', 'Bb5', '3...', 'a6', '4.', 'Bxc6', '4...', 'dxc6', '5.', 'Nc3', '5...', 'Bg4', '6.', 'd3', '6...', 'h6', '7.', 'O-O', '7...', 'Bc5', '8.', 'Be3', '8...', 'Bd6', '9.', 'a4', '9...', 'a5', '10.', 'd4', '10...', 'Qe7', '11.', 'd5', '11...', 'Nf6', '12.', 'dxc6', '12...', 'bxc6', '13.', 'Nb1', '13...', 'Nxe4', '14.', 'Qd3', '14...', 'Bxf3', '15.', 'gxf3', '15...', 'Nc5', '16.', 'Bxc5', '16...', 'Bxc5', '17.', 'Nc3', '17...', 'Rd8', '18.', 'Qe4', '18...', 'O-O', '19.', 'Qxc6', '19...', 'f5', '20.', 'Rfe1', '20...', 'Rd2', '21.', 'Nd5', '21...', 'Bxf2+', '22.', 'Kf1', '22...', 'Qg5', '23.', 'Nf6+', '23...', 'Rxf6', '24.', 'Qe8+', '24...', 'Kh7', '25.', 'Qxe5', '25...', 'Qg1#', '0-1']",1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... a6 4. Bxc6 4... dxc6 5. Nc3 5... Bg4 6. d3 6... h6 7. O-O 7... Bc5 8. Be3 8... Bd6 9. a4 9... a5 10. d4 10... Qe7 11. d5 11... Nf6 12. dxc6 12... bxc6 13. Nb1 13... Nxe4 14. Qd3 14... Bxf3 15. gxf3 15... Nc5 16. Bxc5 16... Bxc5 17. Nc3 17... Rd8 18. Qe4 18... O-O 19. Qxc6 19... f5 20. Rfe1 20... Rd2 21. Nd5 21... Bxf2+ 22. Kf1 22... Qg5 23. Nf6+ 23... Rxf6 24. Qe8+ 24... Kh7 25. Qxe5 25... Qg1# 0-1 ,https://www.chess.com/game/daily/228254418
2019-06-03,13:53:28,1/1209600,1RP2,1466,win,1.0,vitiakoz,1109,resigned,0.0,D00,Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Nf3,"['1.', 'd4', '1...', 'd5', '2.', 'Nf3', '2...', 'Nf6', '3.', 'Nc3', '3...', 'Nc6', '4.', 'Bf4', '4...', 'e6', '5.', 'a3', '5...', 'Bd6', '6.', 'Bg5', '6...', 'h6', '7.', 'Bh4', '7...', 'Na5', '8.', 'e4', '8...', 'Nc4', '9.', 'Bxc4', '9...', 'dxc4', '10.', 'e5', '10...', 'Bxe5', '11.', 'Nxe5', '11...', 'g5', '12.', 'Bg3', '12...', 'b6', '13.', 'Qf3', '13...', 'Rb8', '14.', 'Nc6', '14...', 'Qd7', '15.', 'Nxb8', '15...', 'O-O', '16.', 'Nxd7', '1-0']",1. d4 1... d5 2. Nf3 2... Nf6 3. Nc3 3... Nc6 4. Bf4 4... e6 5. a3 5... Bd6 6. Bg5 6... h6 7. Bh4 7... Na5 8. e4 8... Nc4 9. Bxc4 9... dxc4 10. e5 10... Bxe5 11. Nxe5 11... g5 12. Bg3 12... b6 13. Qf3 13... Rb8 14. Nc6 14... Qd7 15. Nxb8 15... O-O 16. Nxd7 1-0 ,https://www.chess.com/game/daily/228595812
